Signals-> 0 1 2 3 4 5 6 7 8    9 10 11   12 13 14   15 16 17 18 19   20   21 22   23 24 25  26 27 28  29 30    31   32   33   34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52   

sample

-1996     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1610 2151 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1995     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1611 2201 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1994     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1612 2251 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1993     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1613 2301 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1992     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1614 2351 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1991     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1615 2401 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1990     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1616 2451 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1989     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1617 2501 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1988     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1618 2551 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1987     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1619 2601 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1986     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1620 2651 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1985     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1621 2701 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1984     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1622 2751 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1983     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1623 2801 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1982     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1624 2851 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1981     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1625 2901 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1980     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1626 2951 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1979     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1627 3001 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1978     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1628 3051 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1977     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1629 3101 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1976     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1630 3151 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1975     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1631 0    7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1974     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1632 50   7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
